failure_id,module,severity,coverage_drop,frequency,recurrence,fix_time,log_message,priority
FAIL_05550,interrupt_controller,warning,5,6,0,1,Interrupt controller acknowledge sequence timed out in verification run,3
FAIL_05551,branch_predictor,error,5,6,1,4,Branch predictor produced incorrect target for speculative branch,2
FAIL_05552,branch_predictor,error,7,6,5,4,Branch history table update diverged from golden model,2
FAIL_05553,dma,warning,5,5,1,2,DMA burst transfer count mismatched expected payload length,3
FAIL_05554,dma,warning,2,4,1,2,DMA descriptor fetch returned misaligned address in transfer path,3
FAIL_05555,memory_controller,warning,0,3,1,2,Memory controller arbitration granted illegal transaction ordering,3
FAIL_05556,uart,warning,2,6,1,1,UART baud generator drift exceeded acceptable tolerance in simulation,3
FAIL_05557,branch_predictor,error,6,2,3,2,Branch predictor accuracy dropped below threshold in loop stress test,2
FAIL_05558,cache_controller,error,6,4,5,5,Cache refill handshake timed out while servicing L2 miss,2
FAIL_05559,alu,fatal,10,9,5,4,ALU overflow mismatch detected during randomized arithmetic regression,1
FAIL_05560,interrupt_controller,fatal,3,8,4,5,Interrupt priority encoder produced incorrect winner on simultaneous request,1
FAIL_05561,dma,fatal,10,10,5,4,DMA burst transfer count mismatched expected payload length,1
FAIL_05562,alu,warning,3,4,1,2,ALU result mismatch against reference model at execute stage,3
FAIL_05563,dram_interface,fatal,12,7,5,4,DRAM interface read leveling mismatch flagged by checker,1
FAIL_05564,interrupt_controller,warning,2,4,2,3,Interrupt controller acknowledge sequence timed out in verification run,3
FAIL_05565,alu,warning,2,2,0,3,ALU opcode decode produced unexpected result on signed multiply path,3
FAIL_05566,alu,error,7,5,5,5,ALU overflow mismatch detected during randomized arithmetic regression,2
FAIL_05567,dma,warning,3,6,0,1,DMA burst transfer count mismatched expected payload length,3
FAIL_05568,dma,warning,0,5,0,3,DMA descriptor fetch returned misaligned address in transfer path,3
FAIL_05569,pipeline_controller,fatal,10,9,5,5,Pipeline stall signal deasserted too early during hazard condition,1
FAIL_05570,pipeline_controller,warning,6,3,1,3,Pipeline stall signal deasserted too early during hazard condition,3
FAIL_05571,memory_controller,error,7,6,5,3,Memory controller timing constraint violation observed in burst access,2
FAIL_05572,dram_interface,warning,9,4,3,4,DRAM interface calibration failed during initialization sequence,3
FAIL_05573,pipeline_controller,error,2,6,3,4,Pipeline controller failed to flush dependent instructions on exception,2
FAIL_05574,dram_interface,warning,0,2,2,2,DRAM interface command queue underflow hit during stress test,3
FAIL_05575,memory_controller,warning,2,6,2,3,Memory controller arbitration granted illegal transaction ordering,3
FAIL_05576,dma,fatal,10,9,4,4,DMA descriptor fetch returned misaligned address in transfer path,1
FAIL_05577,branch_predictor,warning,8,3,0,3,Branch predictor produced incorrect target for speculative branch,3
FAIL_05578,interrupt_controller,error,9,5,3,3,Interrupt controller dropped pending interrupt during nested service,2
FAIL_05579,branch_predictor,warning,2,8,1,1,Branch predictor accuracy dropped below threshold in loop stress test,3
FAIL_05580,alu,warning,1,2,1,2,ALU opcode decode produced unexpected result on signed multiply path,3
FAIL_05581,dma,warning,0,6,2,2,DMA burst transfer count mismatched expected payload length,3
FAIL_05582,dma,warning,3,8,2,3,DMA completion interrupt was not asserted after block copy,3
FAIL_05583,branch_predictor,fatal,11,7,4,4,Branch predictor accuracy dropped below threshold in loop stress test,1
FAIL_05584,cache_controller,error,7,5,2,3,Cache dirty line writeback ordering failed scoreboard comparison,2
FAIL_05585,interrupt_controller,warning,2,3,1,1,Interrupt controller acknowledge sequence timed out in verification run,3
FAIL_05586,cache_controller,warning,5,3,0,2,Cache controller reported coherence state violation during eviction sequence,3
FAIL_05587,alu,warning,3,4,0,2,ALU result mismatch against reference model at execute stage,3
FAIL_05588,alu,error,2,1,4,3,ALU overflow mismatch detected during randomized arithmetic regression,2
FAIL_05589,uart,error,7,6,5,3,UART baud generator drift exceeded acceptable tolerance in simulation,2
FAIL_05590,cache_controller,warning,5,3,3,2,Cache refill handshake timed out while servicing L2 miss,3
FAIL_05591,pipeline_controller,warning,0,1,1,2,Pipeline controller failed to flush dependent instructions on exception,3
FAIL_05592,cache_controller,warning,4,4,1,1,Cache refill handshake timed out while servicing L2 miss,3
FAIL_05593,alu,warning,4,4,3,1,ALU opcode decode produced unexpected result on signed multiply path,3
FAIL_05594,branch_predictor,warning,3,3,2,3,Branch predictor accuracy dropped below threshold in loop stress test,3
FAIL_05595,dram_interface,error,9,4,4,4,DRAM interface command queue underflow hit during stress test,2
FAIL_05596,interrupt_controller,error,2,5,1,2,Interrupt priority encoder produced incorrect winner on simultaneous request,2
FAIL_05597,interrupt_controller,fatal,11,8,4,4,Interrupt controller dropped pending interrupt during nested service,1
FAIL_05598,cache_controller,warning,3,6,0,3,Cache refill handshake timed out while servicing L2 miss,3
FAIL_05599,cache_controller,warning,1,5,2,1,Cache controller reported coherence state violation during eviction sequence,3
FAIL_05600,uart,fatal,14,8,4,3,UART baud generator drift exceeded acceptable tolerance in simulation,1
FAIL_05601,interrupt_controller,warning,0,6,0,3,Interrupt controller acknowledge sequence timed out in verification run,3
FAIL_05602,dma,fatal,10,5,4,4,DMA descriptor fetch returned misaligned address in transfer path,1
FAIL_05603,memory_controller,warning,11,5,4,2,Memory controller timing constraint violation observed in burst access,3
FAIL_05604,branch_predictor,error,9,7,4,3,Branch predictor accuracy dropped below threshold in loop stress test,2
FAIL_05605,dram_interface,warning,5,3,1,3,DRAM interface calibration failed during initialization sequence,3
FAIL_05606,pipeline_controller,warning,1,1,1,3,Pipeline controller failed to flush dependent instructions on exception,3
FAIL_05607,pipeline_controller,error,6,10,3,4,Pipeline controller commit ordering mismatch observed in regression,2
FAIL_05608,branch_predictor,error,5,8,1,3,Branch predictor produced incorrect target for speculative branch,2
FAIL_05609,dma,warning,1,6,2,3,DMA burst transfer count mismatched expected payload length,3
FAIL_05610,dma,warning,6,3,1,3,DMA burst transfer count mismatched expected payload length,3
FAIL_05611,uart,fatal,12,9,4,4,UART framing error observed under back-to-back packet transmission,1
FAIL_05612,interrupt_controller,warning,0,1,3,2,Interrupt priority encoder produced incorrect winner on simultaneous request,3
FAIL_05613,pipeline_controller,warning,3,3,3,1,Pipeline controller failed to flush dependent instructions on exception,3
FAIL_05614,pipeline_controller,fatal,13,7,4,4,Pipeline controller failed to flush dependent instructions on exception,1
FAIL_05615,interrupt_controller,error,7,6,3,2,Interrupt controller acknowledge sequence timed out in verification run,2
FAIL_05616,pcie,error,7,8,3,3,PCIe TLP header mismatch detected by protocol monitor,2
FAIL_05617,pcie,warning,3,4,2,4,PCIe TLP header mismatch detected by protocol monitor,3
FAIL_05618,cache_controller,warning,0,5,0,2,Cache dirty line writeback ordering failed scoreboard comparison,3
FAIL_05619,alu,warning,0,5,1,1,ALU result mismatch against reference model at execute stage,3
FAIL_05620,memory_controller,warning,3,3,1,2,Memory controller returned stale read data after refresh window,3
FAIL_05621,pipeline_controller,error,7,9,3,2,Pipeline controller failed to flush dependent instructions on exception,2
FAIL_05622,cache_controller,warning,0,5,1,1,Cache dirty line writeback ordering failed scoreboard comparison,3
FAIL_05623,uart,error,13,4,4,4,UART baud generator drift exceeded acceptable tolerance in simulation,2
FAIL_05624,uart,warning,4,5,0,3,UART RX FIFO overflow triggered mismatch in serial regression,3
FAIL_05625,branch_predictor,warning,1,4,0,2,Branch predictor produced incorrect target for speculative branch,3
FAIL_05626,cache_controller,warning,0,3,1,2,Cache refill handshake timed out while servicing L2 miss,3
FAIL_05627,pipeline_controller,error,9,6,2,4,Pipeline controller commit ordering mismatch observed in regression,2
FAIL_05628,dma,warning,0,3,0,2,DMA descriptor fetch returned misaligned address in transfer path,3
FAIL_05629,pcie,error,10,4,5,2,PCIe link training failed to reach expected LTSSM state,2
FAIL_05630,dram_interface,warning,4,2,1,2,DRAM interface command queue underflow hit during stress test,3
FAIL_05631,interrupt_controller,warning,3,3,0,1,Interrupt controller dropped pending interrupt during nested service,3
FAIL_05632,memory_controller,warning,10,6,2,2,Memory controller returned stale read data after refresh window,3
FAIL_05633,dma,warning,2,2,2,2,DMA completion interrupt was not asserted after block copy,3
FAIL_05634,branch_predictor,error,8,4,3,2,Branch history table update diverged from golden model,2
FAIL_05635,uart,warning,3,3,1,3,UART baud generator drift exceeded acceptable tolerance in simulation,3
FAIL_05636,pcie,warning,1,7,3,4,PCIe link training failed to reach expected LTSSM state,3
FAIL_05637,pipeline_controller,error,5,7,1,1,Pipeline controller failed to flush dependent instructions on exception,2
FAIL_05638,cache_controller,warning,0,5,0,2,Cache dirty line writeback ordering failed scoreboard comparison,3
FAIL_05639,uart,error,8,4,4,2,UART baud generator drift exceeded acceptable tolerance in simulation,2
FAIL_05640,interrupt_controller,warning,2,2,1,1,Interrupt controller acknowledge sequence timed out in verification run,3
FAIL_05641,memory_controller,warning,3,4,0,2,Memory controller returned stale read data after refresh window,3
FAIL_05642,alu,fatal,11,10,3,4,ALU overflow mismatch detected during randomized arithmetic regression,1
FAIL_05643,dma,error,10,7,2,3,DMA burst transfer count mismatched expected payload length,2
FAIL_05644,alu,error,6,7,2,2,ALU overflow mismatch detected during randomized arithmetic regression,2
FAIL_05645,pipeline_controller,fatal,10,6,3,5,Pipeline controller failed to flush dependent instructions on exception,1
FAIL_05646,pcie,error,10,10,4,3,PCIe TLP header mismatch detected by protocol monitor,2
FAIL_05647,interrupt_controller,warning,0,5,2,3,Interrupt controller acknowledge sequence timed out in verification run,3
FAIL_05648,uart,warning,5,3,0,2,UART framing error observed under back-to-back packet transmission,3
FAIL_05649,dram_interface,fatal,8,6,4,5,DRAM interface calibration failed during initialization sequence,1
FAIL_05650,dram_interface,error,4,7,2,3,DRAM interface command queue underflow hit during stress test,2
FAIL_05651,uart,error,6,2,1,4,UART RX FIFO overflow triggered mismatch in serial regression,2
FAIL_05652,pipeline_controller,warning,2,5,2,2,Pipeline controller commit ordering mismatch observed in regression,3
FAIL_05653,interrupt_controller,error,7,6,3,3,Interrupt controller acknowledge sequence timed out in verification run,2
FAIL_05654,memory_controller,warning,7,5,3,3,Memory controller timing constraint violation observed in burst access,3
FAIL_05655,interrupt_controller,fatal,15,4,3,5,Interrupt priority encoder produced incorrect winner on simultaneous request,1
FAIL_05656,interrupt_controller,warning,4,3,2,3,Interrupt controller acknowledge sequence timed out in verification run,3
FAIL_05657,cache_controller,error,7,5,3,2,Cache refill handshake timed out while servicing L2 miss,2
FAIL_05658,pipeline_controller,warning,3,10,2,2,Pipeline controller failed to flush dependent instructions on exception,3
FAIL_05659,dma,warning,5,2,0,1,DMA completion interrupt was not asserted after block copy,3
FAIL_05660,pipeline_controller,error,7,4,4,5,Pipeline stall signal deasserted too early during hazard condition,2
FAIL_05661,pipeline_controller,warning,3,1,2,3,Pipeline controller commit ordering mismatch observed in regression,3
FAIL_05662,interrupt_controller,error,4,6,4,3,Interrupt controller acknowledge sequence timed out in verification run,2
FAIL_05663,cache_controller,error,5,7,2,1,Cache controller reported coherence state violation during eviction sequence,2
FAIL_05664,dma,warning,3,7,0,3,DMA completion interrupt was not asserted after block copy,3
FAIL_05665,dram_interface,error,6,7,3,3,DRAM interface command queue underflow hit during stress test,2
FAIL_05666,cache_controller,warning,4,2,2,2,Cache controller reported coherence state violation during eviction sequence,3
FAIL_05667,alu,warning,3,5,3,1,ALU overflow mismatch detected during randomized arithmetic regression,3
FAIL_05668,dram_interface,warning,2,4,0,2,DRAM interface read leveling mismatch flagged by checker,3
FAIL_05669,alu,warning,5,2,3,3,ALU opcode decode produced unexpected result on signed multiply path,3
FAIL_05670,uart,warning,2,2,0,1,UART framing error observed under back-to-back packet transmission,3
FAIL_05671,interrupt_controller,error,10,5,2,3,Interrupt controller acknowledge sequence timed out in verification run,2
FAIL_05672,dram_interface,error,4,5,3,3,DRAM interface command queue underflow hit during stress test,2
FAIL_05673,pcie,error,3,4,0,3,PCIe TLP header mismatch detected by protocol monitor,2
FAIL_05674,interrupt_controller,warning,0,6,2,2,Interrupt controller acknowledge sequence timed out in verification run,3
FAIL_05675,pipeline_controller,error,8,4,4,3,Pipeline controller failed to flush dependent instructions on exception,2
FAIL_05676,uart,warning,4,3,2,3,UART framing error observed under back-to-back packet transmission,3
