failure_id,module,severity,coverage_drop,frequency,recurrence,fix_time,log_message,priority
5062,dram_interface,fatal,4,7,5,2,Assertion failure detected in dram_interface,Low
5063,branch_predictor,warning,14,3,2,5,DMA transfer error in branch_predictor,Low
5064,pcie,warning,5,6,4,1,Cache coherency violation in pcie,Low
5065,interrupt_controller,fatal,12,9,3,5,Protocol violation detected in interrupt_controller,High
5066,memory_controller,error,12,7,5,1,Pipeline hazard detected in memory_controller,Medium
5067,uart,fatal,4,6,5,5,Invalid memory access violation in uart,Low
5068,alu,warning,8,4,1,3,Invalid memory access violation in alu,Low
5069,dma,warning,10,6,4,3,DMA transfer error in dma,Low
5070,branch_predictor,error,9,5,4,3,Branch misprediction detected in branch_predictor,Medium
5071,dram_interface,warning,12,2,5,5,Branch misprediction detected in dram_interface,Low
5072,dma,error,5,4,5,1,DMA transfer error in dma,Medium
5073,memory_controller,error,15,8,0,2,Branch misprediction detected in memory_controller,Medium
5074,pipeline_controller,warning,5,6,1,2,Protocol violation detected in pipeline_controller,Low
5075,uart,fatal,6,4,2,5,Branch misprediction detected in uart,Low
5076,pcie,warning,12,9,4,2,Pipeline hazard detected in pcie,Low
5077,uart,error,4,4,5,2,Invalid memory access violation in uart,Low
5078,branch_predictor,fatal,7,4,0,5,DMA transfer error in branch_predictor,Low
5079,dram_interface,warning,9,6,3,5,Assertion failure detected in dram_interface,Low
5080,dma,warning,2,3,1,2,Branch misprediction detected in dma,Low
5081,branch_predictor,warning,1,8,5,3,DMA transfer error in branch_predictor,Low
5082,pcie,error,6,5,5,4,DMA transfer error in pcie,Medium
5083,cache_controller,warning,15,6,1,3,Protocol violation detected in cache_controller,Low
5084,uart,error,9,7,4,4,Cache coherency violation in uart,Medium
5085,interrupt_controller,warning,10,2,2,2,DMA transfer error in interrupt_controller,Low
5086,alu,fatal,13,9,0,4,DMA transfer error in alu,High
5087,interrupt_controller,warning,7,9,3,3,Buffer overflow detected in interrupt_controller,Low
5088,branch_predictor,error,9,8,5,2,Protocol violation detected in branch_predictor,Medium
5089,uart,warning,2,8,3,5,Buffer overflow detected in uart,Low
5090,pcie,fatal,14,4,1,1,Buffer overflow detected in pcie,High
5091,branch_predictor,error,13,2,3,1,Protocol violation detected in branch_predictor,Medium
5092,uart,error,12,8,0,5,Branch misprediction detected in uart,Medium
5093,dma,fatal,2,6,4,2,Invalid memory access violation in dma,Low
5094,dma,warning,4,4,1,2,Branch misprediction detected in dma,Low
5095,cache_controller,warning,4,6,1,4,DMA transfer error in cache_controller,Low
5096,pcie,warning,5,1,2,5,Assertion failure detected in pcie,Low
5097,cache_controller,warning,2,4,1,3,Invalid memory access violation in cache_controller,Low
5098,uart,error,1,2,5,5,Assertion failure detected in uart,Low
5099,interrupt_controller,fatal,3,6,2,3,Protocol violation detected in interrupt_controller,Low
5100,cache_controller,fatal,11,3,5,5,Invalid memory access violation in cache_controller,High
5101,branch_predictor,warning,7,4,2,3,Assertion failure detected in branch_predictor,Low
5102,dma,warning,10,10,2,2,DMA transfer error in dma,Low
5103,dram_interface,error,13,8,3,2,Cache coherency violation in dram_interface,Medium
5104,dram_interface,error,2,1,5,3,DMA transfer error in dram_interface,Low
5105,dram_interface,fatal,8,1,0,4,DMA transfer error in dram_interface,Low
5106,dram_interface,error,14,1,2,4,DMA transfer error in dram_interface,Medium
5107,cache_controller,warning,6,4,0,2,Assertion failure detected in cache_controller,Low
5108,branch_predictor,warning,14,7,5,4,DMA transfer error in branch_predictor,Low
5109,branch_predictor,warning,7,8,2,3,Branch misprediction detected in branch_predictor,Low
5110,pipeline_controller,fatal,11,2,2,1,Buffer overflow detected in pipeline_controller,High
5111,uart,error,6,2,0,4,Pipeline hazard detected in uart,Medium
5112,alu,error,5,10,2,5,Protocol violation detected in alu,Medium
5113,alu,warning,0,5,0,1,Assertion failure detected in alu,Low
5114,cache_controller,fatal,4,8,3,5,DMA transfer error in cache_controller,Low
5115,dram_interface,fatal,10,2,3,3,DMA transfer error in dram_interface,High
5116,branch_predictor,fatal,7,7,4,1,Invalid memory access violation in branch_predictor,Low
5117,cache_controller,fatal,1,5,3,3,Protocol violation detected in cache_controller,Low
5118,uart,warning,9,6,0,3,DMA transfer error in uart,Low
5119,cache_controller,error,1,4,5,2,Cache coherency violation in cache_controller,Low
5120,pcie,warning,1,10,4,4,Invalid memory access violation in pcie,Low
5121,dma,fatal,10,6,1,5,Branch misprediction detected in dma,High
5122,branch_predictor,fatal,4,4,0,1,Assertion failure detected in branch_predictor,Low
5123,branch_predictor,warning,7,2,4,1,Assertion failure detected in branch_predictor,Low
5124,pcie,fatal,4,5,5,3,Assertion failure detected in pcie,Low
5125,cache_controller,error,0,10,3,5,Invalid memory access violation in cache_controller,Low
5126,dram_interface,error,4,4,2,3,Assertion failure detected in dram_interface,Low
5127,cache_controller,warning,2,8,1,2,Buffer overflow detected in cache_controller,Low
5128,dma,error,3,5,4,2,Branch misprediction detected in dma,Low
5129,pcie,warning,7,3,5,2,Branch misprediction detected in pcie,Low
5130,branch_predictor,fatal,3,8,1,5,Pipeline hazard detected in branch_predictor,Low
5131,uart,fatal,13,1,5,3,Cache coherency violation in uart,High
5132,uart,error,13,10,5,1,DMA transfer error in uart,Medium
5133,dma,warning,11,7,4,2,Cache coherency violation in dma,Low
5134,memory_controller,fatal,5,10,3,4,Assertion failure detected in memory_controller,Low
5135,pipeline_controller,error,11,9,5,4,Invalid memory access violation in pipeline_controller,Medium
5136,cache_controller,warning,1,2,1,3,Invalid memory access violation in cache_controller,Low
5137,pcie,error,9,6,3,4,Assertion failure detected in pcie,Medium
5138,pipeline_controller,fatal,10,9,5,4,Cache coherency violation in pipeline_controller,High
5139,uart,warning,8,6,0,5,Invalid memory access violation in uart,Low
5140,dram_interface,error,11,7,1,4,Buffer overflow detected in dram_interface,Medium
5141,dram_interface,fatal,0,10,0,2,Pipeline hazard detected in dram_interface,Low
5142,memory_controller,fatal,6,10,3,3,Protocol violation detected in memory_controller,Low
5143,alu,error,1,8,3,2,Buffer overflow detected in alu,Low
5144,pipeline_controller,fatal,6,8,4,5,Protocol violation detected in pipeline_controller,Low
5145,dma,warning,2,8,4,1,Assertion failure detected in dma,Low
5146,dma,fatal,8,10,2,4,DMA transfer error in dma,Low
5147,alu,warning,14,7,1,3,Buffer overflow detected in alu,Low
5148,alu,warning,12,1,0,1,Protocol violation detected in alu,Low
5149,interrupt_controller,warning,7,7,1,5,Cache coherency violation in interrupt_controller,Low
5150,memory_controller,error,7,10,4,1,Assertion failure detected in memory_controller,Medium
5151,dram_interface,fatal,3,8,0,2,Cache coherency violation in dram_interface,Low
5152,cache_controller,warning,13,2,5,4,Assertion failure detected in cache_controller,Low
5153,branch_predictor,error,5,9,1,1,DMA transfer error in branch_predictor,Medium
5154,branch_predictor,fatal,15,4,5,4,Assertion failure detected in branch_predictor,High
5155,interrupt_controller,error,15,4,1,1,Protocol violation detected in interrupt_controller,Medium
5156,memory_controller,error,3,4,4,4,Cache coherency violation in memory_controller,Low
5157,uart,error,2,6,0,5,Buffer overflow detected in uart,Low
5158,interrupt_controller,warning,11,9,5,3,Branch misprediction detected in interrupt_controller,Low
5159,alu,fatal,12,7,4,5,Cache coherency violation in alu,High
5160,memory_controller,warning,13,5,0,5,Buffer overflow detected in memory_controller,Low
5161,interrupt_controller,warning,11,3,1,4,Branch misprediction detected in interrupt_controller,Low
5162,branch_predictor,fatal,12,3,3,2,Buffer overflow detected in branch_predictor,High
5163,pipeline_controller,error,5,8,3,2,Cache coherency violation in pipeline_controller,Medium
5164,pipeline_controller,fatal,1,6,2,2,DMA transfer error in pipeline_controller,Low
5165,dram_interface,fatal,11,2,2,2,Cache coherency violation in dram_interface,High
5166,dram_interface,error,5,8,1,4,Invalid memory access violation in dram_interface,Medium
5167,pcie,error,10,6,3,3,Pipeline hazard detected in pcie,Medium
5168,cache_controller,error,5,3,3,4,Pipeline hazard detected in cache_controller,Medium
5169,interrupt_controller,fatal,2,10,2,2,Cache coherency violation in interrupt_controller,Low
5170,interrupt_controller,warning,13,4,5,4,DMA transfer error in interrupt_controller,Low
5171,cache_controller,fatal,2,9,2,2,Branch misprediction detected in cache_controller,Low
5172,alu,warning,11,9,1,1,Invalid memory access violation in alu,Low
5173,pipeline_controller,warning,11,6,5,4,Invalid memory access violation in pipeline_controller,Low
5174,pcie,error,0,2,1,1,Pipeline hazard detected in pcie,Low
5175,uart,fatal,0,3,0,2,Protocol violation detected in uart,Low
5176,memory_controller,error,14,6,5,1,Invalid memory access violation in memory_controller,Medium
5177,uart,warning,1,6,1,3,Protocol violation detected in uart,Low
5178,alu,warning,9,4,3,4,DMA transfer error in alu,Low
5179,interrupt_controller,error,13,4,2,2,Buffer overflow detected in interrupt_controller,Medium
5180,pcie,error,5,4,0,4,Invalid memory access violation in pcie,Medium
5181,pipeline_controller,fatal,1,8,5,1,Invalid memory access violation in pipeline_controller,Low
5182,branch_predictor,warning,12,10,0,4,Branch misprediction detected in branch_predictor,Low
5183,branch_predictor,fatal,13,5,3,1,Protocol violation detected in branch_predictor,High
5184,cache_controller,warning,9,1,2,1,Protocol violation detected in cache_controller,Low
5185,uart,fatal,2,4,0,4,Protocol violation detected in uart,Low
5186,memory_controller,fatal,13,7,4,2,Buffer overflow detected in memory_controller,High
5187,dma,error,3,6,3,2,DMA transfer error in dma,Low
5188,interrupt_controller,warning,11,3,5,4,Protocol violation detected in interrupt_controller,Low
5189,pcie,error,13,5,3,5,DMA transfer error in pcie,Medium
5190,branch_predictor,error,10,4,5,5,Assertion failure detected in branch_predictor,Medium
5191,uart,error,15,5,0,5,Buffer overflow detected in uart,Medium
5192,dma,error,11,6,1,3,DMA transfer error in dma,Medium
5193,alu,error,6,5,0,1,Pipeline hazard detected in alu,Medium
5194,pcie,error,14,7,2,3,Assertion failure detected in pcie,Medium
5195,dma,warning,3,2,1,2,Assertion failure detected in dma,Low
5196,pipeline_controller,error,1,1,5,5,Buffer overflow detected in pipeline_controller,Low
5197,uart,error,4,2,2,4,DMA transfer error in uart,Low
5198,cache_controller,warning,7,5,1,2,DMA transfer error in cache_controller,Low
5199,alu,warning,15,4,1,2,Cache coherency violation in alu,Low
5200,uart,warning,7,7,1,2,Pipeline hazard detected in uart,Low
5201,branch_predictor,fatal,5,9,0,2,Assertion failure detected in branch_predictor,Low
5202,interrupt_controller,fatal,15,2,3,1,Cache coherency violation in interrupt_controller,High
5203,dma,fatal,3,5,1,1,Assertion failure detected in dma,Low
5204,alu,error,3,9,1,3,DMA transfer error in alu,Low
5205,branch_predictor,warning,11,1,4,3,Branch misprediction detected in branch_predictor,Low
5206,dma,fatal,3,10,4,4,DMA transfer error in dma,Low
5207,dma,fatal,8,3,3,4,Assertion failure detected in dma,Low
5208,uart,warning,3,7,4,2,Assertion failure detected in uart,Low
5209,pcie,error,14,8,4,3,Branch misprediction detected in pcie,Medium
5210,uart,error,11,8,5,1,Branch misprediction detected in uart,Medium
5211,dram_interface,fatal,1,10,0,4,Cache coherency violation in dram_interface,Low
5212,pcie,fatal,8,10,0,1,Invalid memory access violation in pcie,Low
5213,uart,fatal,14,6,5,4,DMA transfer error in uart,High
5214,cache_controller,fatal,6,10,0,2,Invalid memory access violation in cache_controller,Low
5215,dram_interface,warning,3,3,0,3,Buffer overflow detected in dram_interface,Low
5216,cache_controller,warning,11,1,1,4,Protocol violation detected in cache_controller,Low
5217,cache_controller,fatal,0,2,3,3,DMA transfer error in cache_controller,Low
5218,pipeline_controller,warning,14,1,2,2,Invalid memory access violation in pipeline_controller,Low
5219,memory_controller,fatal,3,8,5,1,Cache coherency violation in memory_controller,Low
5220,cache_controller,fatal,2,3,1,3,Branch misprediction detected in cache_controller,Low
5221,pcie,fatal,2,5,4,5,Protocol violation detected in pcie,Low
5222,pcie,error,9,5,0,5,Branch misprediction detected in pcie,Medium
5223,interrupt_controller,warning,7,1,1,5,Buffer overflow detected in interrupt_controller,Low
5224,pcie,fatal,1,1,5,1,Cache coherency violation in pcie,Low
5225,interrupt_controller,warning,2,9,3,4,Buffer overflow detected in interrupt_controller,Low
5226,cache_controller,warning,3,8,4,4,Pipeline hazard detected in cache_controller,Low
5227,dram_interface,error,12,3,0,1,Pipeline hazard detected in dram_interface,Medium
5228,pcie,fatal,12,4,1,2,DMA transfer error in pcie,High
5229,pipeline_controller,warning,13,3,5,1,Invalid memory access violation in pipeline_controller,Low
5230,memory_controller,warning,8,4,2,5,Cache coherency violation in memory_controller,Low
5231,dma,fatal,14,1,5,5,Assertion failure detected in dma,High
5232,alu,fatal,2,9,4,5,Invalid memory access violation in alu,Low
5233,pcie,fatal,15,8,4,5,Cache coherency violation in pcie,High
5234,cache_controller,error,12,10,3,4,Buffer overflow detected in cache_controller,Medium
5235,pipeline_controller,error,13,7,2,1,Cache coherency violation in pipeline_controller,Medium
5236,branch_predictor,fatal,13,10,2,5,Assertion failure detected in branch_predictor,High
5237,memory_controller,fatal,7,5,2,2,Cache coherency violation in memory_controller,Low
5238,uart,error,12,7,4,4,Buffer overflow detected in uart,Medium
5239,pcie,warning,11,2,0,5,Invalid memory access violation in pcie,Low
5240,pcie,error,4,9,2,2,Cache coherency violation in pcie,Low
5241,pcie,warning,2,10,2,4,Branch misprediction detected in pcie,Low
5242,cache_controller,fatal,9,10,0,3,Branch misprediction detected in cache_controller,High
5243,dram_interface,fatal,9,8,0,2,Buffer overflow detected in dram_interface,High
5244,branch_predictor,warning,3,3,2,4,DMA transfer error in branch_predictor,Low
5245,pipeline_controller,fatal,6,8,4,4,DMA transfer error in pipeline_controller,Low
5246,interrupt_controller,fatal,5,3,3,1,DMA transfer error in interrupt_controller,Low
5247,dma,warning,10,6,5,2,DMA transfer error in dma,Low
5248,interrupt_controller,warning,0,5,5,3,Protocol violation detected in interrupt_controller,Low
5249,dram_interface,warning,7,4,1,4,Protocol violation detected in dram_interface,Low
5250,dram_interface,fatal,7,9,1,1,Pipeline hazard detected in dram_interface,Low
5251,interrupt_controller,warning,2,8,2,5,Protocol violation detected in interrupt_controller,Low
5252,pcie,warning,9,6,3,5,Pipeline hazard detected in pcie,Low
5253,pipeline_controller,fatal,14,4,2,2,Assertion failure detected in pipeline_controller,High
5254,interrupt_controller,warning,6,3,3,5,Protocol violation detected in interrupt_controller,Low
5255,uart,warning,1,7,0,4,Invalid memory access violation in uart,Low
5256,dram_interface,fatal,6,10,5,3,Assertion failure detected in dram_interface,Low
5257,branch_predictor,fatal,2,1,5,1,DMA transfer error in branch_predictor,Low
